Feature 1,Feature 2,Feature 3
0.16739738710000002,0.7966804979000001,0.5542168675
0.1853445219,0.7180616740000001,0.3888888889
0.1371622604,0.7081712062000001,0.3834196891
0.1388285713,0.7665706052,0.3164556962
0.1427560384,0.8495575221,0.44117647060000004
0.1597705345,0.8036809816,0.3655913978
0.1408624309,0.717791411,0.3369565217
0.1515984418,0.7872340426000001,0.303030303
0.145120208,0.7326732673,0.4347826087
0.1401329378,0.7457627119,0.40310077520000004
0.1352061312,0.7333333333000001,0.3146067416
0.1863380631,0.8785046729,0.3977272727
0.2392071284,0.7457627119,0.4496124031
0.14809385930000002,0.8064516129,0.4545454545
0.1347787655,0.8955223881000001,0.4210526316
0.1527710885,0.7457627119,0.4060150376
0.166992009,0.7457627119,0.3870967742
0.1835395797,0.7457627119,0.39455782310000004
0.1685203726,0.7484662577000001,0.5753424658
0.1851232397,0.7457627119,0.4566929134
0.1867299137,0.7457627119,0.5346534653
0.2007502704,0.7457627119,0.4761904762
0.1391744283,0.7457627119,0.46
0.1471266309,0.7457627119,0.34328358210000004
0.1956107389,0.7457627119,0.5301204819
0.1559323193,0.7457627119,0.4705882353
0.2234754884,0.8064516129,0.5194805195000001
0.1354015572,0.8064516129,0.479338843
0.1630069555,0.7457627119,0.4705882353
0.1429215688,0.8955223881000001,0.4202898551
0.1325881348,0.7457627119,0.5
0.1694798277,0.7457627119,0.3312101911
0.1455497621,0.7457627119,0.4153846154
0.1522251326,0.7457627119,0.56
0.1638856613,0.8064516129,0.4385964912
0.1411988804,0.7045454545000001,0.4310344828
0.17524030170000002,0.9189189189,0.33333333330000003
0.28198796200000004,0.826405868,0.5280898876
0.3235308957,0.7748691099,0.6826347305
0.1476991863,0.8196721311,0.3756906077
0.1391664862,0.7017543860000001,0.3472222222
0.1554769554,0.7082494970000001,0.4625
0.15199574030000002,0.7012195122,0.4472049689
0.1455622221,0.7191011236,0.3779527559
0.17179234000000002,0.8064516129,0.48648648650000004
0.3164001858,0.7721518987,0.4823529412
0.1949291012,0.7425742574,0.4285714286
0.1566493148,0.8888888889000001,0.3246073298
0.2444683706,0.8245125348000001,0.4403669725
0.1313050502,0.8269230769,0.4120603015
0.1734755675,0.7377326565,0.4469273743
0.2096148495,0.7252124646,0.3859649123
0.1550224918,0.724137931,0.37860082300000003
0.1895434132,0.7540983607,0.4035087719
0.13791338520000002,0.7457627119,0.3862068966
0.15886900580000002,0.7457627119,0.462962963
0.18890480410000002,0.8437500000000001,0.3458646617
0.1348203835,0.7872340426000001,0.3442622951
0.14352326610000002,0.7266881029000001,0.38502673800000004
0.1303045173,0.7118644068000001,0.3274853801
0.13610394550000002,0.7457627119,0.4946236559
0.1574895785,0.8631578947,0.3037974684
0.1353953151,0.75,0.43137254900000005
0.1491757349,0.7648902821,0.4
0.16767223520000002,0.7328767123000001,0.4903225806
0.1324609064,0.8076923077,0.4129032258
0.143960102,0.7045454545000001,0.3565891473
0.1595021787,0.7377777778,0.39344262300000005
0.1435592138,0.7172131148,0.33802816900000004
0.14101388010000002,0.7045454545000001,0.4423076923
0.1705301991,0.8307692308,0.4393939394
0.1331135241,0.786407767,0.4084507042
0.1547442136,0.7724137931,0.359375
0.13889741900000002,0.7163120567,0.3602484472
0.2733489212,0.78,0.5443786982000001
0.2254061118,0.7163120567,0.5414364641
0.2059790361,0.7672413793,0.5032258065
0.19014260830000002,0.7232142857,0.47524752480000004
0.1492066051,0.8083333333,0.441025641
0.13609437500000002,0.7062937063,0.3184713376
0.2612526154,0.8768472906,0.5
0.1369844431,0.7725321888000001,0.3804347826
0.17160775150000002,0.7317073171,0.3757575758
0.16835166810000002,0.7350427350000001,0.5333333333
0.1370356302,0.7457627119,0.4109589041
0.14273449100000002,0.7586206897000001,0.45398773010000004
0.16032023680000002,0.735483871,0.303030303
0.16719178410000002,0.8062827225,0.38938053100000003
0.13446392170000002,0.73828125,0.3465346535
0.13112287520000002,0.7058823529,0.3555555556
0.1976038508,0.7762237762,0.43575418990000003
0.24830171980000001,0.7170731707,0.5563909774
0.1680795246,0.8539325843000001,0.3880597015
0.152964967,0.8823529412000001,0.5714285714
0.1697576498,0.7145790554,0.3096774194
0.1796494217,0.828125,0.5040650407
0.1608936518,0.8549618321,0.496
0.1345359445,0.7704918033,0.336
0.1543153411,0.7712418301,0.48484848480000003
0.1345549788,0.7896440129000001,0.42944785280000003
0.15446942930000002,0.9247311828,0.4697986577
0.1543823272,0.7654320988000001,0.4952380952
0.14118550300000002,0.8286604361000001,0.5
0.1334482356,0.744966443,0.4268292683
0.1343492843,0.828125,0.46031746030000004
0.1845309873,0.916967509,0.5454545455
0.1451270505,0.916967509,0.5333333333
0.1617124808,0.9399293286,0.4675324675
0.1428367982,0.916967509,0.4892086331
0.1326853715,0.8888888889000001,0.5528455285
0.16178917810000001,0.8847583643,0.5203252033
0.1354638661,0.8416988417,0.3623188406
0.1401766368,0.744966443,0.4745762712
0.207364726,0.828125,0.5538461538
0.1506229039,0.7193460490000001,0.3164556962
0.17272112820000002,0.8549618321,0.4892086331
0.17889980160000002,0.9323843416,0.4812030075
0.1416789612,0.8549618321,0.5688073394000001
0.1468895161,0.8679245283,0.5789473684
0.1326801994,0.9051094891,0.49230769230000004
0.13152711350000001,0.8416988417,0.42553191490000003
0.1416952436,0.7590759076,0.5289256198
0.1577245786,0.7626666667,0.4525547445
0.18385990600000002,0.7466666667,0.46575342470000003
0.2435405203,0.9399293286,0.6464646465
0.1523858784,0.8549618321,0.5344827586
0.172085404,0.8043478261,0.5217391304
0.1876240157,0.916967509,0.5396825397
0.15121108630000002,0.7540983607,0.496350365
0.15693812370000002,0.7466666667,0.5203252033
0.1339541957,0.916967509,0.4604316547
0.14819474430000001,0.8805970149000001,0.547008547
0.15682296440000001,0.7806691450000001,0.5094339623
0.1410762092,0.8549618321,0.56
0.1947359237,0.7668161435,0.43209876540000003
0.1321909794,0.9051094891,0.48818897640000003
0.1578540617,0.9830508475,0.4166666667
0.15814435940000002,0.9830508475,0.496350365
0.1335309297,0.744966443,0.4129032258
0.16381016810000001,0.8339222615,0.41558441560000003
0.136151618,0.7095435685,0.3880597015
0.1307503347,0.8666666667,0.41791044780000003
0.20009323010000002,0.7733333333,0.4295302013
0.1746744108,0.7054545455,0.30120481930000004
0.1541030623,0.8679245283,0.42718446600000004
0.14000447,0.7679465776000001,0.38
0.1367741445,0.7322033898,0.4021164021
0.1436984069,0.828125,0.4238410596
0.1327821843,0.8558558559,0.5301204819
0.1480074426,0.8188976378,0.39506172840000003
0.1341189701,0.916967509,0.4444444444
0.14177301650000002,0.7036395147000001,0.3921568627
0.1521645891,0.9120879121000001,0.4680851064
0.1383702591,0.9793814433,0.5617977528
0.1344345352,0.7312500000000001,0.4444444444
0.1498257601,0.8782051282000001,0.5735294118
0.1794538543,0.916967509,0.515625
0.1833596775,0.7518248175000001,0.4925373134
0.1444748891,0.7322033898,0.368159204
0.1508720549,0.9619377163,0.4049079755
0.1596015271,0.8853503185,0.5321100917
0.1698271117,0.8673139159000001,0.4880952381
0.1331280887,0.8333333333,0.5234899329
0.15821560780000002,0.9028213166,0.4585987261
0.16896861370000002,0.9051094891,0.5391304348
0.14753994950000002,0.8410596026,0.5420560748000001
0.1471730224,0.8175675676,0.5271317829000001
0.1563117047,0.8562091503,0.5648854962000001
0.1460476848,0.7624309392,0.4347826087
0.18323846330000002,0.8486842105,0.4964539007
0.2489331424,0.916967509,0.6000000000000001
0.14639236220000001,0.7734138973,0.5
0.1620601495,0.7826086957,0.5081967213
0.13703123550000001,0.744966443,0.4183006536
0.13170257230000001,0.8175675676,0.4925373134
0.1539615222,0.9740932642000001,0.41379310340000003
0.1531389759,0.9468085106,0.5897435897000001
0.1307305062,0.7549295775,0.5225225225
0.1336942878,0.7206703911,0.4952380952
0.1672793772,0.7654320988000001,0.5918367347
0.1394831666,0.8721804511000001,0.48062015500000005
0.1339663563,0.916967509,0.397515528
0.1405559664,0.7462686567,0.5217391304
0.1329564521,0.7507002801,0.4
0.1394899296,0.814229249,0.5794392523
0.1545179996,0.8888888889000001,0.4083769634
0.14714976870000002,0.8063492063000001,0.41916167660000003
0.1399474774,0.744966443,0.404040404
0.1311781393,0.8549618321,0.4413793103
0.1659841602,0.8593155894000001,0.5043478261000001
0.14697078500000002,0.916967509,0.4683544304
0.13479408610000002,0.8416988417,0.5040650407
0.1635159514,0.8581314879,0.4698795181
0.1452755823,0.7179487179,0.46428571430000004
0.13847174010000002,0.7631027254,0.4625
0.1352713029,0.7938144330000001,0.5204081633000001
0.1441979605,0.744966443,0.3930635838
0.1446323689,0.8805970149000001,0.4444444444
0.14358076820000001,0.7822878229,0.3846153846
0.15499063200000002,0.8581314879,0.3918918919
0.22466221020000002,0.916967509,0.48750000000000004
0.1337537875,0.7466666667,0.46052631580000003
0.18629451900000002,0.8188976378,0.33082706770000003
0.1450916087,0.8372093023,0.5510204082
0.1402439067,0.7784810127,0.4142011834
0.1410817985,0.7467532468,0.375
0.2032931601,0.8640483384000001,0.5925925926
0.13048565780000002,0.8303030303000001,0.4647887324
0.1865561688,0.9473684211000001,0.5148514851
0.1420876009,0.7548387097,0.41558441560000003
0.1607689868,0.8805970149000001,0.4417177914
0.14981703400000002,0.9655172414000001,0.380952381
0.13284054750000002,0.8888888889000001,0.4655172414
0.14013080890000001,0.9473684211000001,0.5109489051
0.1301236066,0.8679245283,0.4129032258
0.1372988214,0.7876712329000001,0.47727272730000003
0.1427662369,0.7822878229,0.4748201439
0.14119172130000002,0.7622377622000001,0.5217391304
0.14474729890000002,0.7307692308,0.4931506849
0.17666022680000001,0.8929889299,0.6296296296
0.1415017341,0.8505747126000001,0.5714285714
0.13748653700000002,0.7359667360000001,0.4372093023
0.1787954765,0.9399293286,0.48979591840000003
0.1594544457,0.7513513514,0.4258064516
0.155502787,0.9010989011,0.4689655172
0.20804233560000002,0.7834101382,0.3720930233
0.1572609284,0.7535211268,0.3652173913
0.2109097992,0.7720930233000001,0.3205128205
0.172234867,0.8907563025,0.4444444444
0.403423152,0.9440000000000001,0.5714285714
0.246050065,0.7058823529,0.42528735630000003
0.1703757792,0.7131147541,0.3424657534
0.1781155288,0.7586206897000001,0.35593220340000004
0.3345895443,0.8903225806,0.5147058824
0.28756067090000004,0.8235294118,0.39583333330000003
0.1529421175,0.7853403141,0.3492063492
0.1346226912,0.8535031847000001,0.30555555560000003
0.24279901280000002,0.7586206897000001,0.448
0.21502963460000002,0.7412587413,0.3287671233
0.2800319076,0.8855421687,0.6857142857
0.17731452080000001,0.8627450980000001,0.3925233645
0.17523770090000002,0.8235294118,0.41958041960000003
0.22449785900000002,0.9003436426,0.625
0.1506186092,0.7586206897000001,0.3300970874
0.4472158318,0.9512195122,0.8
0.26496501240000003,0.8571428571,0.4475524476
0.2404812896,0.7586206897000001,0.4133333333
0.14710567400000002,0.75,0.3053435115
0.17736019660000002,0.7586206897000001,0.34710743800000005
0.135349655,0.7232472325,0.33333333330000003
0.1439314454,0.7180722892,0.4
0.1727467986,0.7281553398,0.380952381
0.15669127130000002,0.7848101266,0.4076433121
0.1349393076,0.7071583514,0.3384615385
0.1645978176,0.7048054920000001,0.3105590062
0.1309700107,0.8376963351000001,0.3046357616
0.1454102298,0.7343283582,0.4594594595
0.1420408965,0.7082152975,0.4189189189
0.13545236360000001,0.7692307692,0.303030303
0.1508657824,0.7163323782000001,0.3352601156
0.2376401923,0.8554216867000001,0.47787610620000004
0.189941982,0.7484909457000001,0.4113475177
0.19078448990000002,0.7707808564,0.47500000000000003
0.1397328129,0.7489361702,0.3917525773
0.1369077399,0.8121827411,0.3539823009
0.1562598615,0.7062937063,0.3260869565
0.2062931436,0.7376425856000001,0.4039408867
0.1917071658,0.7431192661,0.33333333330000003
0.14226280200000002,0.7272727273,0.3564356436
0.1304362292,0.7751196172,0.33333333330000003
0.1305387463,0.7232472325,0.39455782310000004
0.26026803130000004,0.9058823529000001,0.5714285714
0.1693674907,0.7243589744000001,0.3850931677
0.27205750360000003,0.8064516129,0.5862068966
0.13281757630000002,0.8455284553,0.5
0.1977734424,0.7789046653,0.5030674847000001
0.16576184600000002,0.7020408163,0.3121387283
0.21869430080000002,0.7195357834,0.4886363636
0.1433071598,0.7927272727,0.4
0.189401111,0.7330677291000001,0.3757575758
0.135456732,0.7346938776,0.4114285714
0.1763422765,0.7180616740000001,0.4049079755
0.1364755451,0.7279693487000001,0.3240223464
0.135383891,0.7058823529,0.4027777778
0.1397529109,0.7254901961,0.3930635838
0.2718920232,0.8219895288,0.31182795700000004
0.1362615941,0.8034934498,0.3866666667
0.1508915431,0.7113163972000001,0.3542857143
0.2576450884,0.7430683919000001,0.5393258427000001
0.2498135608,0.7517985612,0.404040404
0.1543733866,0.8583333333000001,0.30065359480000003
0.1602380732,0.7947882736,0.3969465649
0.2019309012,0.7636363636,0.4502617801
0.1376031688,0.7124463519,0.34831460670000003
0.1729601825,0.7610062893,0.4157303371
0.32770213070000004,0.8333333333,0.5168539326
0.18945993290000002,0.7194244604000001,0.3151515152
0.1356417457,0.7101449275,0.35227272730000003
0.17225868060000002,0.7311827957,0.35632183910000004
0.2066899171,0.7158671587000001,0.3108108108
0.19097699640000002,0.7946428571,0.3367346939
0.25898309999999997,0.9152542373,0.3617021277
0.141025318,0.8468468468,0.3018867925
0.20352020710000002,0.8771929825,0.3414634146
0.1509777371,0.8037383178,0.33333333330000003
0.17923906850000002,0.9677419355,0.30476190480000004
0.2219720654,0.9677419355,0.3168316832
0.1704682504,0.8148148148000001,0.3168316832
0.139807434,0.8571428571,0.306122449
0.3204380592,0.9677419355,0.5151515152
0.1504718531,0.8672566372,0.30476190480000004
0.2164094729,0.8571428571,0.3720930233
0.2380272133,0.9152542373,0.3668639053
0.18491599820000001,0.8571428571,0.3636363636
0.1467470236,0.9152542373,0.3157894737
0.15160525630000002,0.9333333333,0.3157894737
0.17930030560000002,0.9677419355,0.3177570093
0.2871322961,0.9059829060000001,0.3595505618
0.4198206199,0.9152542373,0.4807692308
0.1855358,0.9508196721000001,0.3602484472
0.1723817386,0.8468468468,0.3486238532
0.2573953345,0.9677419355,0.3826086957
0.2519824221,0.8672566372,0.4375
0.1463101994,0.7058823529,0.3863636364
0.1559578996,0.746835443,0.3157894737
0.1719590623,0.7777777778,0.3684210526
0.1377551381,0.7228915663000001,0.3949044586
0.1611654154,0.7065527066,0.3921568627
0.1395670159,0.7547169811000001,0.3578947368
0.1821111988,0.7158671587000001,0.3777777778
0.34259029560000004,0.7777777778,0.4489795918
0.1525251552,0.8041237113,0.3833333333
0.1933798611,0.8072289157,0.35000000000000003
0.1496521938,0.8,0.41025641030000004
0.1314217759,0.9,0.3708609272
0.1952007027,0.9,0.3195266272
0.1525756378,0.8072289157,0.4161849711
0.1883932793,0.7777777778,0.5
0.1429721698,0.7547169811000001,0.3816793893
0.1512797576,0.8488372093000001,0.4
0.1882331783,0.8554913295000001,0.3823529412
0.1373619176,0.8554913295000001,0.34482758620000004
0.13800817270000001,0.7547169811000001,0.41916167660000003
0.1690167983,0.8214285714,0.3802816901
0.1543441025,0.8554913295000001,0.303030303
0.1711685675,0.8554913295000001,0.32098765430000004
0.1764303191,0.9,0.45833333330000003
0.2617623065,0.9,0.5166666667
0.2056996043,0.9,0.3673469388
0.1642712814,0.8554913295000001,0.4756097561
0.1732925861,0.8554913295000001,0.43137254900000005
0.1889359016,0.9,0.3272727273
0.13089765650000001,0.7255813953,0.3105590062
0.1935463564,0.7863247863,0.3021582734
0.2117263913,0.8732394366,0.4516129032
0.15301698500000002,0.7844522968000001,0.3067484663
0.17556167590000002,0.7211895911,0.3786982249
0.13728889360000002,0.7018867925000001,0.3048780488
0.2004035583,0.7840909091,0.40540540540000003
0.15842887560000002,0.8013937282,0.4353741497
0.1354180054,0.7939698492,0.3428571429
0.1494661776,0.703196347,0.3043478261
0.1335819198,0.8732394366,0.358974359
0.15471250920000001,0.7368421053,0.3461538462
0.1553351489,0.8349514563,0.3851851852
0.3243677728,0.8785046729,0.5714285714
0.1387502995,0.8,0.3454545455
0.3048619024,0.8732394366,0.4561403509
0.1874560827,0.8785046729,0.4955752212
0.16992035300000002,0.7848101266,0.30573248410000003
0.1385629578,0.7511737089,0.3096774194
0.19921298380000002,0.7511737089,0.313253012
0.2301536018,0.8196721311,0.3529411765
0.20490695080000002,0.8923076923000001,0.4296296296
0.2689143289,0.7890410959,0.39416058390000003
0.2530619524,0.8452380952,0.4742268041
0.1870123847,0.7721518987,0.4
0.1321874113,0.8920863309,0.4528301887
0.1344833745,0.8244274809000001,0.37037037040000004
0.14518615370000001,0.7536231884,0.3902439024
0.1390542189,0.7247956403,0.3037974684
0.2554835138,0.7444444444,0.4696969697
0.1649725981,0.8304093567,0.4857142857
0.2063744475,0.8148148148000001,0.4545454545
0.20736849300000001,0.7652173913,0.40449438200000004
0.163063078,0.7790055249000001,0.4215686275
0.1462776704,0.7076923077,0.3314917127
0.1488495161,0.7211538462,0.3783783784
0.1456548031,0.7794871795,0.36764705880000004
0.1305219967,0.8994708995,0.4393939394
0.1531242927,0.7023554604000001,0.35233160620000004
0.26614046350000004,0.8221070812,0.5333333333
0.24663855110000002,0.7836456559,0.5359477124
0.169946067,0.7082630691,0.3910614525
0.1441586011,0.8029925187,0.35359116020000003
0.1514729068,0.7562500000000001,0.36486486490000003
0.2099205612,0.8443708609,0.5987261146
0.455264153,0.8896321070000001,0.6883116883
