Feature 1,Feature 2,Feature 3
0.2733686608,0.75,0.52
0.3634028689,0.9230769231,0.5921052632
0.1451732473,0.747099768,0.47368421050000004
0.17942502300000002,0.7061224490000001,0.3493975904
0.13560793470000002,0.7360308285,0.45783132530000004
0.1460940385,0.7153846154,0.5031446541
0.16953389400000002,0.7818181818000001,0.48051948050000004
0.2806160233,0.8211143695,0.5633802817
0.2631872708,0.751552795,0.48979591840000003
0.1983769316,0.7115384615,0.4081632653
0.19224980360000002,0.8106508876,0.44295302010000004
0.2349057322,0.8299065421,0.5988023952
0.2711029321,0.8387096774,0.5935483871
0.1320825088,0.8364389234,0.4933333333
0.3405717433,0.8321167883,0.5925925926
0.1694288428,0.7989276139,0.47741935480000003
0.5508035628,0.8902821317,0.8075117371
0.2738776945,0.7573333333000001,0.5970149254
0.208707408,0.7538126362,0.4361702128
0.1875648412,0.7189189189,0.4648648649
0.32755515960000003,0.8230616302,0.6174496644
0.13953389,0.7193347193,0.4525547445
0.3579912474,0.8260869565000001,0.6000000000000001
0.4596995541,0.9230769231,0.6057142857000001
0.20201838190000002,0.7974882261,0.5380116959
0.4341672016,0.7717647059,0.6244343891
0.5135405991,0.8791208791,0.6344827586
0.13125717480000001,0.7589743590000001,0.4186046512
0.3755247828,0.8117001828,0.5892857143
0.3101607713,0.7753623188000001,0.5636363636
0.6430882668,0.9109243697,0.8354430380000001
0.5007202081000001,0.9166666667000001,0.7090909091
0.4614673628,0.8656716418,0.7021276596
0.4360310545,0.8882978723,0.6779661017
0.4350112303,0.9325513196,0.6862745098
0.4223840753,0.8808290155,0.6832298137
0.40574855330000004,0.8645833333,0.6785714286
0.4014047489,0.9134615385,0.7636363636
0.38913565850000004,0.8825910931000001,0.7272727273
0.3800610834,0.8392484342000001,0.3902439024
0.376427273,0.8405797101,0.5
0.3663781559,0.8252427184000001,0.6486486486
0.3639175617,0.8608923885,0.6346153846
0.3633727922,0.8734693878,0.7580645161
0.3618385012,0.8571428571,0.5567010309
0.3575486242,0.8027842227,0.641509434
0.3565943023,0.8484848485,0.640776699
0.354131179,0.8410256410000001,0.6732673267
0.35299609260000003,0.8244274809000001,0.5333333333
0.3522400618,0.8211920530000001,0.6923076923
0.3510136935,0.7628205128000001,0.496
0.33808262570000003,0.8284960422000001,0.625
0.3371434064,0.8366013072,0.66
0.3330560097,0.8565310493,0.6476190476
0.32736646540000003,0.842364532,0.6153846154
0.3248092454,0.7777777778,0.5048543689
0.3245275288,0.7908902692,0.5840707965
0.32405530320000003,0.7763157895,0.6548672566
0.3213503786,0.8523809524,0.5523809524000001
0.31934961710000004,0.8224956063000001,0.6163522013
0.31768710650000004,0.8507936508,0.5918367347
0.3163970102,0.8115942029000001,0.43137254900000005
0.3161277568,0.7848699764,0.5405405405
0.31135584800000005,0.8127853881,0.4303797468
0.3112887828,0.7972027972,0.6730769231
0.3083282094,0.8606557377,0.6991869919
0.3066273412,0.8547579299,0.5298013245000001
0.3055160538,0.8429319372,0.6067415730000001
0.3012047064,0.9211618257,0.4719101124
0.3011141719,0.8435754190000001,0.6956521739
0.29968509390000003,0.8418491484,0.3243243243
0.29931604,0.8595041322,0.4060150376
0.2966566962,0.8198757764,0.6326530612
0.2955064204,0.8579710145,0.48387096770000004
0.29535121740000003,0.8294209703000001,0.6129032258
0.294320077,0.7898734177000001,0.58
0.2938553654,0.8901408451,0.5862068966
0.29265667100000003,0.8571428571,0.59375
0.2926344957,0.7936507937,0.5794392523
0.2918673249,0.8592233010000001,0.41509433960000003
0.290810628,0.8508946322000001,0.4296296296
0.2900245171,0.7676240209,0.5274725275000001
0.2880978212,0.8672086721000001,0.6736842105
0.28671608870000004,0.8111455108000001,0.5833333333
0.28612336320000004,0.8936170213,0.488372093
0.28504361240000003,0.746031746,0.5161290323000001
0.2818532046,0.842364532,0.41904761900000004
0.2793987362,0.9168900804000001,0.5607476636000001
0.2742511067,0.7272727273,0.5174825175000001
0.2735636729,0.8459530026000001,0.6041666667000001
0.27225588030000003,0.7662835249000001,0.5547445255
0.2717944232,0.8298969072,0.6476190476
0.2697681961,0.8291316527,0.6274509804
0.2677083509,0.7145790554,0.4786324786
0.2676335923,0.7861771058,0.3875968992
0.2648072872,0.7659574468,0.5666666667
0.2647978107,0.8322981366000001,0.3968253968
0.2642203101,0.7223476298,0.5192307692
0.2599018745,0.7948717949,0.6000000000000001
0.2587603765,0.8546255507,0.4186046512
0.2570411975,0.8968253968000001,0.4696969697
0.25700446650000003,0.7108655617,0.5230769231
0.2553446285,0.8563535912,0.6511627907
0.2538277725,0.7326732673,0.5131578947000001
0.2523411401,0.7415730337,0.5185185185
0.2519819947,0.8449848024000001,0.5894736842
0.2513572282,0.8862275449,0.5263157895
0.2467119271,0.8767123288,0.4528301887
0.245756945,0.7495361781000001,0.3565891473
0.2453087724,0.7532467532,0.547008547
0.2450025644,0.8340807175,0.36893203880000003
0.242820896,0.8051118211,0.5511811024000001
0.24256286470000002,0.7272727273,0.406779661
0.2419479351,0.7411444142,0.4375
0.24145177350000002,0.7300215983,0.306122449
0.2410406698,0.7325581395,0.46601941750000003
0.2407921448,0.7124183007,0.4489795918
0.23870614780000002,0.7236580517,0.42201834860000004
0.2381251519,0.7941176471,0.6029411765
0.2375207134,0.7763864043,0.464
0.23672186920000002,0.75,0.37254901960000003
0.2327538362,0.7591836735,0.5238095238
0.2321369113,0.7677165354000001,0.5323741007
0.2316728295,0.7289156627000001,0.4337349398
0.23166046440000002,0.7272727273,0.5196850394
0.2314801911,0.7224199288,0.41322314050000003
0.2307464475,0.7837259101,0.380952381
0.2293524529,0.7536231884,0.49122807020000003
0.2277718047,0.7370517928,0.5420560748000001
0.2277265233,0.7088607595,0.4680851064
0.2262735152,0.8199445983,0.5849056604
0.2252783528,0.7389380531,0.3939393939
0.2251839012,0.7785714286000001,0.37096774190000004
0.22456893200000003,0.7749287749,0.45
0.2244499571,0.7957746479000001,0.4666666667
0.2241741459,0.7749419954000001,0.380952381
0.2238129899,0.7514450867,0.4259259259
0.2237494965,0.7428571429,0.48062015500000005
0.2228757137,0.7006369427,0.4563758389
0.2225547253,0.8275862069000001,0.5882352941
0.2215399043,0.7318087318000001,0.5528455285
0.22153892390000002,0.8053097345,0.5684210526
0.2215055035,0.7560439560000001,0.5438596491000001
0.2192062478,0.8028673835,0.5254237288
0.2175680858,0.712477396,0.4745762712
0.21635528780000002,0.7527352298000001,0.5641025641
0.2146858037,0.7492063492000001,0.46428571430000004
0.2140023081,0.7754237288,0.5263157895
0.2131593648,0.7487437186,0.5263157895
0.2129514586,0.7725631769,0.46601941750000003
0.2118491778,0.7084639498,0.3409090909
0.2105601956,0.7715133531,0.5048543689
0.2086486576,0.7290322581,0.479338843
0.2064060282,0.7789473684,0.4444444444
0.20534953700000003,0.8777777778,0.5614035088
0.2039209972,0.8129602356000001,0.515625
0.2038986509,0.7822014052,0.5050505051
0.2036345163,0.7631578947000001,0.5517241379
0.2029846394,0.7213930348,0.3760683761
0.1950183332,0.7436823105,0.5
0.1942148631,0.8535353535,0.537037037
0.19379747890000001,0.7543103448,0.3870967742
0.1805968574,0.7635135135000001,0.5714285714
0.17256857650000001,0.7378640777000001,0.3673469388
0.1691245139,0.7991886410000001,0.3185840708
0.16006622650000002,0.7226463104,0.39583333330000003
0.1484574116,0.754789272,0.4509803922
0.1458506447,0.8167330677,0.4807692308
0.1403964165,0.7053140097,0.3658536585
0.1401053739,0.7013888889000001,0.3296703297
0.1395042769,0.7173333333,0.36904761900000005
0.1391701329,0.7361111111,0.44970414200000003
0.136886993,0.7214484680000001,0.3823529412
0.1364085564,0.7121661721,0.42276422760000004
0.1362229388,0.7186761229,0.40625000000000006
0.136064518,0.7583892617,0.462962963
0.1349378067,0.7466666667,0.4537037037
0.1348863511,0.7464387464000001,0.404040404
0.13476144710000001,0.7802197802,0.3285714286
0.1347221105,0.7012987013,0.3265306122
0.1341731811,0.7952941176,0.4507042254
0.134008443,0.7360861759,0.380952381
0.1320623249,0.746031746,0.3669724771
0.1314739955,0.7221297837,0.34645669290000003
0.16802710440000002,0.7926509186,0.3865546218
0.1549593544,0.7125890736,0.5058823529
0.19851887310000002,0.7915309446000001,0.5
0.2095609876,0.9023569024,0.5
0.16928565680000002,0.7333333333000001,0.4678362573
0.2028054782,0.7527472527,0.44848484850000003
0.2970365376,0.901010101,0.48484848480000003
0.507923113,0.8819188192,0.7261146497000001
0.4264164313,0.901010101,0.7361111111
0.40554210890000003,0.8303797468,0.6506024096
0.25968699770000003,0.7698574338,0.5696202532
0.23712008950000002,0.8406374502,0.48
0.2296491551,0.735426009,0.4628099174
0.2154376173,0.7680945347,0.4761904762
0.214630172,0.7813822285,0.48704663210000004
0.1902304334,0.7407407407000001,0.4042553191
0.1685126419,0.7064220183000001,0.4285714286
0.1673796737,0.73374613,0.4047619048
0.1368404982,0.7285714286,0.3859649123
0.5782809830000001,0.9342403628,0.8188976378
0.5584423414,0.9194312796,0.8449197861000001
0.3792672823,0.8580246914,0.6136363636000001
0.33760969830000004,0.8333333333,0.5368421053
0.33078307,0.7301587302,0.4777777778
0.2262366921,0.8088531187,0.4
0.1855749271,0.7788944724,0.48275862070000003
0.1850127305,0.7145242070000001,0.3414634146
0.1789816864,0.7350427350000001,0.36781609200000004
0.1720906252,0.7178770950000001,0.3167420814
0.1590166419,0.7187079408,0.3529411765
0.1581424318,0.757020757,0.36283185840000004
0.15614143500000002,0.7741935484,0.3529411765
0.1547724713,0.7211646137000001,0.3677130045
0.1487354747,0.7250755287,0.4098360656
0.1468947455,0.7110481586,0.35971223020000004
0.4767445655,0.9153225806,0.6703296703
0.44964214620000004,0.9330254042,0.8284023669
0.44523781840000004,0.8875968992000001,0.6633165829000001
0.4313971708,0.8405253283,0.6826347305
0.3976182635,0.9122807018,0.4172661871
0.3877901783,0.7589424572,0.4
0.367253465,0.920993228,0.5816326531
0.3518624037,0.8635235732000001,0.476744186
0.35009115080000003,0.8754863813,0.6508875740000001
0.3439607313,0.8311195446,0.6363636364
0.3401786305,0.8783068783,0.5760869565
0.3364765341,0.8333333333,0.6120218579000001
0.32853557640000003,0.7965616046,0.48484848480000003
0.3261287337,0.9052224371,0.6359447005000001
0.3234508515,0.7698574338,0.6181818182000001
0.3140145253,0.7919191919,0.6097560976
0.3073539748,0.8280254777,0.4435483871
0.3000282247,0.7877237852000001,0.5253456221
0.2965899281,0.8230277186,0.5454545455
0.29339818370000004,0.8026030369,0.4880952381
0.2928421681,0.7587878788,0.6237623762
0.29249128080000003,0.8452655889,0.4844720497
0.2893436043,0.7886597938000001,0.5380116959
0.2803981942,0.7942238267,0.5909090909
0.27570265800000004,0.8676470588,0.5977011494000001
0.27238386200000003,0.8523002421,0.4907407407
0.2704682078,0.7085020243,0.4880952381
0.26998987690000004,0.8218623482,0.5317919075
0.2692045638,0.7894736842000001,0.5209302326
0.2651737932,0.7974137931,0.4090909091
0.26365845200000004,0.8221343874,0.5570776256000001
0.2594026866,0.7552986513000001,0.5562130178
0.25832585620000004,0.798573975,0.4791666667
0.2534988635,0.8674698795,0.5780346821
0.2499935908,0.7791411043,0.4705882353
0.2467585316,0.8797468354,0.5465838509000001
0.2436029807,0.7715736041,0.4972375691
0.24332912480000002,0.8595988539,0.5605095541
0.2410284128,0.7443609023000001,0.47727272730000003
0.2407611846,0.7074829932000001,0.4258064516
0.234289763,0.8208333333000001,0.5090909091
0.23138897100000003,0.7161290323,0.47500000000000003
0.23121362,0.762987013,0.5245901639
0.230312851,0.7573333333000001,0.4456521739
0.2289472005,0.75,0.5581395349
0.2258330447,0.7632653061,0.5
0.2234734132,0.7027972028,0.42168674700000003
0.2228157208,0.8280701754,0.5108695652
0.2222041039,0.7431192661,0.5130890052
0.222163198,0.7779751332,0.5952380952
0.2220008466,0.7525423729,0.4
0.2190580577,0.7938931298,0.4507042254
0.2164868663,0.8629213483,0.5188679245
0.21353389520000002,0.8271186441,0.5529953917
0.2094168085,0.7894736842000001,0.5
0.2093736349,0.8070175439,0.5280898876
0.2037485736,0.7129629630000001,0.3647058824
0.1938605079,0.7755834829,0.4886363636
0.1937336026,0.8620689655,0.5517241379
0.1929396893,0.8466666667,0.4186046512
0.1919719084,0.8072487644,0.5272727273
0.1918740717,0.7961630695,0.5069124424
0.19075665390000002,0.7936507937,0.5167464115
0.18954985940000002,0.7192575406,0.52
0.1877905753,0.874617737,0.4817518248
0.1877637272,0.7783505155,0.3925233645
0.1823127052,0.7191011236,0.3846153846
0.1821853165,0.8498727735,0.5408163265
0.17865222890000002,0.8259587021,0.5443037975
0.1783082839,0.841607565,0.46445497630000004
0.17570081440000002,0.7901234568000001,0.4392523364
0.17218627020000002,0.8205128205000001,0.5140186916
0.17151020820000001,0.7386363636000001,0.4716981132
0.1707744179,0.7751004016,0.4174757282
0.1703042934,0.7521367521,0.45303867400000003
0.1699418121,0.7210884354,0.3566878981
0.16899333860000001,0.8181818182,0.33333333330000003
0.1680583262,0.7489711934000001,0.354679803
0.16655343490000002,0.8208695652,0.5137614679
0.1643207545,0.7053941909,0.3269230769
0.1641298249,0.7375,0.4596273292
0.16106874870000001,0.7829787234000001,0.4845360825
0.1584938774,0.7718446602,0.4193548387
0.1571379287,0.7753846154,0.46913580250000003
0.1570511423,0.7142857143,0.4146341463
0.1563444256,0.7283950617,0.3670886076
0.1488898105,0.7290167866,0.41379310340000003
0.1463440586,0.7302231237,0.44067796610000004
0.1441591786,0.7597535934,0.4193548387
0.1356584595,0.7653758542,0.4047619048
0.1344883259,0.7139588101000001,0.358974359
0.7010272945,0.9476439791000001,0.8813559322000001
0.6439596048,0.9583333333,0.8739495798
0.6329399498,0.9240121581,0.8073394495
0.6264141549000001,0.9309462916000001,0.8429752066
0.6212960869,0.8585607940000001,0.8181818182
0.5732090362,0.8805031447,0.8047337278000001
0.5351233046,0.9326683292,0.8120300752
0.5092238348,0.9443099274000001,0.7796610169
0.5055624655000001,0.8904761905,0.7735849057
0.5020953592,0.8867924528000001,0.7666666667
0.4984072814,0.9432835821000001,0.7433628319000001
0.49018154150000004,0.9017632242,0.7256637168000001
0.4884356033,0.9727047146000001,0.7704918033
0.4882823095,0.8882833787000001,0.72
0.48816903380000004,0.9176470588000001,0.875
0.48487278720000004,0.9627906977,0.8032786885000001
0.4827264191,0.9086651054,0.8376068376
0.46219864530000004,0.9356435644000001,0.7768595041
0.4620069258,0.930875576,0.8108108108000001
0.45351547540000003,0.8839506173,0.7433628319000001
0.4500817925,0.897755611,0.7130434783
0.4418771709,0.902173913,0.6842105263
0.43638555640000004,0.8906666667,0.6976744186
0.4351097847,0.8901408451,0.7107438017000001
0.4332605929,0.8755980861,0.7663551402000001
0.43301554280000004,0.8457142857000001,0.7610619469000001
0.4315497625,0.8818443804,0.6422018349
0.43120180760000004,0.9250645995000001,0.7741935484
0.430554498,0.9565217391,0.7899159664000001
0.4257099863,0.8969072165,0.6717557252
0.42544249230000003,0.8882978723,0.7272727273
0.4247045909,0.9185185185,0.6608695652000001
0.4227262437,0.9336609337,0.7768595041
0.4213858703,0.8726114650000001,0.7731092437
0.41668659690000004,0.8666666667,0.7863247863
0.41592492950000004,0.9027027027000001,0.7317073171
0.4143571019,0.8806366048000001,0.7067669173000001
0.4104623928,0.9476439791000001,0.7603305785000001
0.4102482308,0.9110512129,0.75
0.40983766060000004,0.9280397022,0.7787610619
0.4091372327,0.8415300546000001,0.6666666667000001
0.366834451,0.8546511628000001,0.6605504587000001
0.3666231797,0.8625336927,0.7479674797
0.3659090862,0.9074074074,0.6280991736
0.3658152434,0.8661710037,0.4126984127
0.36577742300000005,0.8423913043,0.6666666667000001
0.3630286112,0.8736842105,0.7000000000000001
0.3626468835,0.9030470914000001,0.724137931
0.3620835805,0.8963585434,0.6260869565
0.3611078843,0.8165938865,0.6379310345
0.3601961912,0.8980582524,0.7288135593
0.3591754811,0.8293736501000001,0.6666666667000001
0.3589560197,0.8459530026000001,0.6115702479
0.3561718136,0.9059405941,0.6962962963
0.3558371141,0.9207161125000001,0.7086614173
0.35570949100000004,0.9278846154,0.7401574803000001
0.35482438310000003,0.9538461538,0.72
0.3545344139,0.8615384615,0.671641791
0.354174939,0.8507042254,0.5811965812000001
0.3541615141,0.8934010152,0.7419354839000001
0.35389772620000004,0.9170984456,0.7796610169
0.35168622580000003,0.9005235602,0.6229508197
0.3510329143,0.928,0.737704918
0.3508086864,0.9252077562000001,0.736
0.35017184700000004,0.8352941176,0.6788990826
0.34964332730000003,0.8753623188,0.7256637168000001
0.3489963746,0.8857808858,0.7014925373
0.3482987862,0.8878048780000001,0.7857142857
0.3481265275,0.9521410579,0.7187500000000001
0.3477846014,0.9060773481000001,0.6981132075
0.3476226558,0.8938547486,0.6896551724000001
0.3460166619,0.9151670951,0.7096774194000001
0.3455325933,0.9304812834,0.7154471545000001
0.3428969785,0.8297872340000001,0.6722689076
0.3428091707,0.9148418491,0.7479674797
0.3387898865,0.8268156425000001,0.6507936508000001
0.3164845432,0.8753623188,0.7567567568
0.27434231340000004,0.813559322,0.6153846154
0.1788250737,0.7226463104,0.4375
0.15816401030000002,0.7665505226,0.4166666667
0.1497461018,0.8532608696,0.5714285714
0.1479536639,0.7739726027,0.4385964912
0.3541876862,0.8746803069,0.6268656716000001
0.3155931086,0.8353658537,0.6216216216
0.2613967584,0.8249496982000001,0.5890410959
0.6308234536,0.9046052632,0.7796610169
0.5935893010000001,0.9298245614,0.5123966942
0.5266601163,0.9216061185000001,0.7288135593
0.4911768883,0.9226932668000001,0.7272727273
0.4790637816,0.8205128205000001,0.59375
0.4683042933,0.8367816092,0.6166666667
0.46686695310000004,0.8846960168,0.7586206897000001
0.4200504058,0.8817733990000001,0.7102803738
0.41838583970000004,0.8728323699,0.6138613861000001
0.3910298505,0.8324514991,0.6956521739
0.3876259044,0.84765625,0.6470588235
0.3855977138,0.8588235294000001,0.6595744681
0.3811956547,0.7784431138,0.5913043478000001
0.381142272,0.8687782805,0.6666666667000001
0.37797942370000004,0.9456521739,0.7394957983
0.3735578376,0.7830985915,0.6153846154
0.3714318994,0.8817733990000001,0.7008547009
0.3666267261,0.7916666667000001,0.6218487395
0.3578027079,0.914556962,0.41221374050000004
0.3556587301,0.7390542907000001,0.5546218487
0.35349353780000003,0.7910447761,0.6024096386000001
0.35266095680000004,0.8285714286,0.5299145299
0.3502100643,0.8461538462,0.6307692308
0.34268484930000004,0.9174664107,0.7027027027
0.34154704150000004,0.9239130435,0.4366197183
0.34060438530000003,0.8175182482000001,0.619047619
0.33342573880000004,0.7570247934000001,0.6099290780000001
0.3192819756,0.7961630695,0.5585585586
0.3142412491,0.8559837728,0.6218487395
0.3111123858,0.8777429467000001,0.7000000000000001
0.30803127820000004,0.8120805369,0.5744680851
0.29980575130000003,0.8160535117000001,0.5
0.2995860987,0.7622377622000001,0.5102040816
0.2968471079,0.7790893761000001,0.6575342466
0.2909959035,0.785079929,0.5762711864
0.2873975306,0.8511749347,0.5925925926
0.2854294528,0.7975830816,0.5765765766000001
0.2852203888,0.8166089965000001,0.5048543689
0.2800862987,0.8120805369,0.48979591840000003
0.2772915023,0.9376854599000001,0.6551724138
0.2741716148,0.8070175439,0.5454545455
0.27299163060000003,0.7774936061000001,0.5555555556
0.2700914341,0.8300653595,0.6486486486
0.2686755825,0.7173144876,0.42718446600000004
0.26457092050000003,0.8376623377,0.34
0.2604750602,0.8506151142,0.5820895522
0.2585240491,0.7966666667000001,0.5581395349
0.256762636,0.7098445596,0.49504950500000006
0.2559397043,0.777173913,0.39416058390000003
0.22179915730000002,0.7860962567,0.5142857143
0.1309708732,0.7577235772,0.3733333333
0.49103116950000003,0.8993710692,0.7012987013
0.450818841,0.8888888889000001,0.7169811321
0.3690059102,0.8739002933000001,0.6329113924
0.366498005,0.8924050633,0.7356321839000001
0.35950590250000003,0.8074534161,0.5512820513000001
0.3254556589,0.824120603,0.5172413793
0.32399683,0.7006802721000001,0.46428571430000004
0.3034064677,0.7910447761,0.5350318471000001
0.3009296949,0.9164086687,0.6628571429
0.30034868470000003,0.908045977,0.6480446927
0.29715291650000003,0.8551236749000001,0.5255474453
0.285277121,0.9302325581,0.36923076920000003
0.28105666500000004,0.8294930876000001,0.511627907
0.27806506540000003,0.8704318937000001,0.4302325581
0.2776890778,0.8387096774,0.5490196078
0.2741738147,0.8114285714,0.6704545455
0.2658737842,0.8255033557,0.6395348837
0.26258677810000003,0.7887323944,0.48979591840000003
0.2548067425,0.7472035794,0.3103448276
0.25479142390000004,0.8745980707000001,0.45348837210000004
0.254240697,0.8307692308,0.5875706215000001
0.244878911,0.7554479419,0.5128205128000001
0.2259414254,0.8345323741,0.3870967742
0.2245363834,0.7602131439,0.4519774011
0.22261610040000002,0.8280254777,0.5378151261
0.21751999860000001,0.7834101382,0.4204545455
0.21211234610000002,0.8395061728000001,0.39080459770000003
0.2092879389,0.8496732026,0.37305699480000004
0.1997753759,0.8010204082,0.36458333330000003
0.190083833,0.7019867550000001,0.41975308640000003
0.18689835600000002,0.7616822430000001,0.4558823529
0.18537276060000002,0.8458781362000001,0.3617021277
0.1837021788,0.8551236749000001,0.5569620253
0.1785081588,0.7440147330000001,0.3463687151
0.1756554081,0.7444168734000001,0.3529411765
0.1748986717,0.735,0.4242424242
0.1697119593,0.7510917031000001,0.3924050633
0.16545695100000002,0.7358490566,0.36486486490000003
0.1627018164,0.8307692308,0.406779661
0.14809037930000002,0.7375,0.36144578310000003
0.1408789094,0.7677261614,0.3263157895
0.133343231,0.7407407407000001,0.4027777778
0.1328577497,0.7909319899,0.4342105263
0.1326590979,0.7704918033,0.33142857140000004
0.134634264,0.705667276,0.44961240300000005
0.14394515500000002,0.741520468,0.5037037040000001
0.14877189500000002,0.76974416,0.574324324
0.359674551,0.8921161830000001,0.666666667
0.151630752,0.7193798450000001,0.41206030200000004
0.14422574600000002,0.7421150280000001,0.46835443
0.24272423680000002,0.8415300546000001,0.6666666667000001
0.2586533466,0.8,0.5739130435
0.3644868405,0.9473684211000001,0.7136563877000001
0.3360497972,0.8172484600000001,0.6502463054000001
0.2808957018,0.8722891566000001,0.5696202532
